day,type_name,sub_type_name,shop_name,service,use
20180828,cocktail9,base0,user_type7,1,54.0
20180914,cocktail9,base0,user_type7,1,30.0
20181123,cocktail9,base0,user_type7,1,95.0
20181203,cocktail9,base0,user_type0,1,475.0
20181211,cocktail9,base0,user_type7,1,439.0
20181224,cocktail9,base0,user_type0,1,847.0
20181228,cocktail9,base0,user_type7,1,240.0
20150105,cocktail9,base25,user_type0,1,33.0
20150127,cocktail9,base25,user_type0,1,33.0
20150612,cocktail9,base25,user_type7,1,27.0
20150624,cocktail9,base25,user_type0,1,779.0
20150625,cocktail9,base25,user_type0,1,506.0
20150625,cocktail9,base25,user_type7,1,355.0
20150702,cocktail9,base25,user_type0,1,50.0
20150820,cocktail9,base25,user_type0,1,34.0
20150827,cocktail9,base25,user_type0,1,787.0
20150831,cocktail9,base25,user_type0,1,12.0
20150902,cocktail9,base25,user_type0,1,17.0
20150903,cocktail9,base25,user_type0,1,15.0
20150904,cocktail9,base25,user_type0,1,12.0
20151014,cocktail9,base25,user_type0,1,139.0
20151215,cocktail9,base25,user_type0,1,1492.0
20151217,cocktail9,base25,user_type7,1,139.0
20151222,cocktail9,base25,user_type0,1,1360.0
20160112,cocktail9,base25,user_type0,1,765.0
20160113,cocktail9,base25,user_type7,1,499.0
20160118,cocktail9,base25,user_type0,1,877.0
20160119,cocktail9,base25,user_type0,1,464.0
20160317,cocktail9,base25,user_type0,1,234.0
20160824,cocktail9,base25,user_type7,1,629.0
20160830,cocktail9,base25,user_type0,1,400.0
20160920,cocktail9,base25,user_type0,1,208.0
20170103,cocktail9,base25,user_type0,1,29.0
20170123,cocktail9,base25,user_type0,1,790.0
20170710,cocktail9,base25,user_type0,1,952.0
20170821,cocktail9,base25,user_type0,1,1150.0
20171030,cocktail9,base25,user_type0,1,248.0
20150115,cocktail9,base15,user_type7,1,181.0
20150330,cocktail9,base15,user_type0,1,92.0
20160126,cocktail9,base15,user_type0,1,90.0
20160216,cocktail9,base15,user_type7,1,24.0
20160217,cocktail9,base15,user_type7,1,12.0
20160705,cocktail9,base15,user_type0,1,955.0
20160824,cocktail9,base15,user_type7,1,408.0
20160830,cocktail9,base15,user_type0,1,582.0
20161025,cocktail9,base15,user_type0,1,251.0
20170710,cocktail9,base15,user_type0,1,1215.0
20170726,cocktail9,base15,user_type7,1,29.0
20170904,cocktail9,base15,user_type0,1,345.0
20171030,cocktail9,base15,user_type0,1,957.0
20171106,cocktail9,base15,user_type0,1,11.0
20171120,cocktail9,base15,user_type0,1,34.0
20180112,cocktail9,base15,user_type7,1,125.0
20180319,cocktail9,base15,user_type7,1,128.0
20180509,cocktail9,base15,user_type7,1,126.0
20150126,cocktail9,base6,user_type0,1,324.0
20180718,cocktail9,base36,user_type7,1,33.0
20150115,cocktail9,base34,user_type7,1,253.0
20150119,cocktail9,base34,user_type0,1,1500.0
20150126,cocktail9,base34,user_type0,1,1482.0
20150625,cocktail9,base34,user_type0,1,705.0
20150827,cocktail9,base34,user_type0,1,972.0
20151014,cocktail9,base34,user_type0,1,179.0
20160426,cocktail9,base34,user_type0,1,446.0
20160816,cocktail9,base34,user_type0,1,28.0
20160824,cocktail9,base34,user_type7,1,835.0
20160913,cocktail9,base34,user_type0,1,12.0
20161226,cocktail9,base34,user_type0,1,197.0
20170123,cocktail9,base34,user_type0,1,598.0
20170125,cocktail9,base34,user_type0,1,258.0
20170710,cocktail9,base34,user_type0,1,537.0
20170724,cocktail9,base34,user_type0,1,81.0
20170726,cocktail9,base34,user_type7,1,137.0
20170821,cocktail9,base34,user_type0,1,2228.0
20170911,cocktail9,base34,user_type0,1,12.0
20170918,cocktail9,base34,user_type0,1,27.0
20171030,cocktail9,base34,user_type0,1,108.0
20171211,cocktail9,base34,user_type0,1,1177.0
20171215,cocktail9,base34,user_type7,1,124.0
20171222,cocktail9,base34,user_type7,1,98.0
20171226,cocktail9,base34,user_type0,1,1905.0
20180105,cocktail9,base34,user_type7,1,35.0
20180108,cocktail9,base34,user_type0,1,1122.0
20180112,cocktail9,base34,user_type7,1,806.0
20180129,cocktail9,base34,user_type0,1,2085.0
20180319,cocktail9,base34,user_type7,1,816.0
20180402,cocktail9,base34,user_type0,1,917.0
20180509,cocktail9,base34,user_type7,1,662.0
20180528,cocktail9,base34,user_type0,1,375.0
20180620,cocktail9,base34,user_type7,1,125.0
20180702,cocktail9,base34,user_type0,1,626.0
20181120,cocktail9,base34,user_type7,1,97.0
20160831,cocktail9,base58,user_type7,1,24.0
20160913,cocktail9,base58,user_type0,1,12.0
20170104,cocktail9,base58,user_type7,1,142.0
20170123,cocktail9,base58,user_type0,1,423.0
20170308,cocktail9,base58,user_type7,1,89.0
20170512,cocktail9,base58,user_type7,1,102.0
20160818,cocktail9,base26,user_type7,1,28.0
20161222,cocktail9,base26,user_type7,1,301.0
20150702,cocktail9,base31,user_type0,1,13.0
20150820,cocktail9,base31,user_type0,1,75.0
20150827,cocktail9,base31,user_type0,1,51.0
20150916,cocktail9,base31,user_type0,1,42.0
20151215,cocktail9,base31,user_type0,1,407.0
20151218,cocktail9,base31,user_type0,1,313.0
20151221,cocktail9,base31,user_type0,1,375.0
20151222,cocktail9,base31,user_type0,1,230.0
20160112,cocktail9,base31,user_type0,1,23.0
20160119,cocktail9,base31,user_type0,1,836.0
20160331,cocktail9,base31,user_type7,1,233.0
20170123,cocktail9,base31,user_type0,1,543.0
20170206,cocktail9,base31,user_type0,1,11.0
20170227,cocktail9,base31,user_type0,1,37.0
20170320,cocktail9,base31,user_type0,1,14.0
20180810,cocktail9,base31,user_type7,1,52.0
20181224,cocktail9,base31,user_type0,1,326.0
20181228,cocktail9,base31,user_type7,1,164.0
20160126,cocktail9,base64,user_type0,1,23.0
20160202,cocktail9,base64,user_type0,1,35.0
20160216,cocktail9,base64,user_type0,1,11.0
20160216,cocktail9,base64,user_type7,1,29.0
20160217,cocktail9,base64,user_type7,1,12.0
20160328,cocktail9,base64,user_type0,1,56.0
20160705,cocktail9,base64,user_type0,1,700.0
20160830,cocktail9,base64,user_type0,1,430.0
20160126,cocktail9,base29,user_type0,1,69.0
20160216,cocktail9,base29,user_type7,1,49.0
20160217,cocktail9,base29,user_type7,1,14.0
20160328,cocktail9,base29,user_type0,1,44.0
20160705,cocktail9,base29,user_type0,1,550.0
20160713,cocktail9,base29,user_type7,1,374.0
20160726,cocktail9,base29,user_type0,1,77.0
20160816,cocktail9,base29,user_type0,1,141.0
20160818,cocktail9,base29,user_type7,1,66.0
20160823,cocktail9,base29,user_type0,1,55.0
20160824,cocktail9,base29,user_type7,1,447.0
20160830,cocktail9,base29,user_type0,1,1080.0
20160831,cocktail9,base29,user_type7,1,51.0
20161004,cocktail9,base29,user_type0,1,599.0
20161025,cocktail9,base29,user_type0,1,142.0
20161128,cocktail9,base29,user_type0,1,1603.0
20161226,cocktail9,base29,user_type0,1,1683.0
20170103,cocktail9,base29,user_type0,1,45.0
20170120,cocktail9,base29,user_type7,1,340.0
20170123,cocktail9,base29,user_type0,1,3899.0
20170302,cocktail9,base29,user_type7,1,150.0
20170308,cocktail9,base29,user_type7,1,373.0
20170320,cocktail9,base29,user_type0,1,310.0
20170410,cocktail9,base29,user_type0,1,84.0
20170424,cocktail9,base29,user_type0,1,1783.0
20170512,cocktail9,base29,user_type7,1,362.0
20170515,cocktail9,base29,user_type0,1,223.0
20170710,cocktail9,base29,user_type0,1,1979.0
20170724,cocktail9,base29,user_type0,1,66.0
20170726,cocktail9,base29,user_type7,1,68.0
20170727,cocktail9,base29,user_type7,1,46.0
20170821,cocktail9,base29,user_type0,1,762.0
20170904,cocktail9,base29,user_type0,1,1398.0
20170911,cocktail9,base29,user_type0,1,11.0
20171030,cocktail9,base29,user_type0,1,590.0
20171127,cocktail9,base29,user_type0,1,565.0
20171129,cocktail9,base29,user_type0,1,13.0
20171211,cocktail9,base29,user_type0,1,476.0
20171215,cocktail9,base29,user_type7,1,373.0
20171222,cocktail9,base29,user_type7,1,154.0
20171226,cocktail9,base29,user_type0,1,899.0
20180105,cocktail9,base29,user_type7,1,132.0
20180108,cocktail9,base29,user_type0,1,638.0
20180112,cocktail9,base29,user_type7,1,1073.0
20180115,cocktail9,base29,user_type7,1,327.0
20180122,cocktail9,base29,user_type0,1,1048.0
20180129,cocktail9,base29,user_type0,1,2399.0
20180319,cocktail9,base29,user_type7,1,176.0
20180402,cocktail9,base29,user_type0,1,198.0
20180508,cocktail9,base29,user_type0,1,12.0
20180509,cocktail9,base29,user_type7,1,265.0
20180528,cocktail9,base29,user_type0,1,252.0
20180620,cocktail9,base29,user_type7,1,1203.0
20180702,cocktail9,base29,user_type0,1,184.0
20180727,cocktail9,base29,user_type7,1,27.0
20180912,cocktail9,base29,user_type7,1,628.0
20180914,cocktail9,base29,user_type7,1,34.0
20150115,cocktail9,base41,user_type7,1,1260.0
20150119,cocktail9,base41,user_type0,1,2097.0
20150126,cocktail9,base41,user_type0,1,814.0
20150129,cocktail9,base41,user_type7,1,11.0
20150305,cocktail9,base41,user_type7,1,690.0
20150326,cocktail9,base41,user_type7,1,328.0
20150330,cocktail9,base41,user_type0,1,527.0
20150518,cocktail9,base41,user_type0,1,241.0
20150916,cocktail9,base41,user_type0,1,33.0
20160105,cocktail9,base41,user_type0,1,1119.0
20160119,cocktail9,base41,user_type0,1,1154.0
20160329,cocktail9,base41,user_type0,1,235.0
20160510,cocktail9,base41,user_type0,1,123.0
20161128,cocktail9,base41,user_type0,1,400.0
20161226,cocktail9,base41,user_type0,1,555.0
20170123,cocktail9,base41,user_type0,1,1900.0
20170424,cocktail9,base41,user_type0,1,1158.0
20170515,cocktail9,base41,user_type0,1,123.0
20170724,cocktail9,base41,user_type0,1,28.0
20171226,cocktail9,base41,user_type0,1,568.0
20180129,cocktail9,base41,user_type0,1,413.0
20160816,cocktail9,base69,user_type0,1,63.0
20160818,cocktail9,base69,user_type7,1,31.0
20161212,cocktail9,base69,user_type0,1,20.0
20161219,cocktail9,base69,user_type0,1,13.0
20161226,cocktail9,base69,user_type0,1,1182.0
20170123,cocktail9,base69,user_type0,1,1542.0
20170424,cocktail9,base69,user_type0,1,276.0
20170515,cocktail9,base69,user_type0,1,110.0
20170724,cocktail9,base69,user_type0,1,26.0
20171211,cocktail9,base69,user_type0,1,177.0
20171226,cocktail9,base69,user_type0,1,254.0
20180129,cocktail9,base69,user_type0,1,434.0
20180402,cocktail9,base69,user_type0,1,485.0
20180528,cocktail9,base69,user_type0,1,78.0
20150127,cocktail10,base5,user_type12,0,193.0
20150225,cocktail10,base5,user_type12,0,193.0
20150403,cocktail10,base5,user_type12,0,132.0
20150422,cocktail10,base5,user_type14,0,169.0
20150519,cocktail10,base5,user_type16,0,466.0
20150708,cocktail10,base5,user_type12,0,132.0
20151006,cocktail10,base5,user_type14,0,143.0
20151007,cocktail10,base5,user_type14,0,194.0
20151022,cocktail10,base5,user_type12,0,231.0
20151113,cocktail10,base5,user_type12,0,470.0
20160106,cocktail10,base5,user_type12,0,13.0
20160107,cocktail10,base5,user_type12,0,885.0
20160112,cocktail10,base5,user_type12,0,13.0
20160115,cocktail10,base5,user_type12,0,167.0
20160412,cocktail10,base5,user_type12,0,209.0
20160706,cocktail10,base5,user_type23,1,19.0
20161206,cocktail10,base5,user_type12,0,130.0
20180711,cocktail10,base5,user_type12,0,56.0
20181102,cocktail10,base5,user_type12,0,190.0
20151012,cocktail10,base52,user_type10,1,68.0
20150423,cocktail10,base9,user_type8,1,521.0
20150529,cocktail10,base9,user_type1,1,218.0
20150707,cocktail10,base9,user_type8,1,33.0
20150723,cocktail10,base9,user_type8,1,77.0
20150812,cocktail10,base9,user_type8,1,17.0
20151012,cocktail10,base9,user_type10,1,121.0
20160428,cocktail10,base9,user_type8,1,905.0
20150430,cocktail10,base19,user_type5,1,14.0
20150618,cocktail10,base19,user_type15,1,13.0
20160722,cocktail10,base19,user_type8,1,45.0
20151029,cocktail10,base85,user_type14,0,533.0
20150623,cocktail10,base4,user_type6,1,116.0
20150713,cocktail10,base4,user_type18,1,18.0
20150723,cocktail10,base4,user_type8,1,292.0
20150803,cocktail10,base4,user_type8,1,17.0
20150820,cocktail10,base4,user_type8,1,26.0
20160104,cocktail10,base4,user_type8,1,18.0
20160125,cocktail10,base4,user_type18,1,77.0
20160222,cocktail10,base4,user_type18,1,92.0
20160324,cocktail10,base4,user_type8,1,2965.0
20160328,cocktail10,base4,user_type18,1,143.0
20160428,cocktail10,base4,user_type8,1,3476.0
20170828,cocktail10,base14,user_type0,1,77.0
20171010,cocktail10,base14,user_type0,1,50.0
20180108,cocktail10,base14,user_type0,1,239.0
20180226,cocktail10,base14,user_type0,1,12.0
20180305,cocktail10,base14,user_type0,1,150.0
20180312,cocktail10,base14,user_type0,1,247.0
20180430,cocktail10,base14,user_type0,1,160.0
20150723,cocktail10,base2,user_type0,1,28.0
20150806,cocktail10,base2,user_type11,0,245.0
20150806,cocktail10,base2,user_type0,1,30.0
20150820,cocktail10,base2,user_type0,1,131.0
20150824,cocktail10,base2,user_type0,1,116.0
20150827,cocktail10,base2,user_type0,1,603.0
20150910,cocktail10,base2,user_type0,1,1524.0
20151012,cocktail10,base2,user_type11,0,21.0
20151126,cocktail10,base2,user_type0,1,785.0
20151215,cocktail10,base2,user_type0,1,3361.0
20151222,cocktail10,base2,user_type0,1,97.0
20160119,cocktail10,base2,user_type0,1,2407.0
20160128,cocktail10,base2,user_type8,1,29.0
20160324,cocktail10,base2,user_type8,1,79.0
20160428,cocktail10,base2,user_type8,1,71.0
20160705,cocktail10,base2,user_type0,1,1541.0
20160722,cocktail10,base2,user_type8,1,39.0
20161226,cocktail10,base2,user_type0,1,457.0
20180718,cocktail10,base2,user_type12,0,105.0
20150708,cocktail10,base7,user_type11,0,408.0
20150720,cocktail10,base7,user_type11,0,197.0
20151020,cocktail10,base7,user_type11,0,158.0
20170901,cocktail10,base7,user_type12,0,80.0
20150415,cocktail10,base32,user_type15,1,211.0
20150512,cocktail10,base32,user_type17,0,114.0
20150622,cocktail10,base32,user_type11,0,369.0
20150626,cocktail10,base32,user_type17,0,13.0
20160816,cocktail10,base32,user_type0,1,77.0
20170123,cocktail10,base32,user_type0,1,380.0
20170522,cocktail10,base32,user_type0,1,372.0
20180226,cocktail10,base32,user_type0,1,12.0
20180312,cocktail10,base32,user_type0,1,174.0
20180430,cocktail10,base32,user_type0,1,60.0
20150115,cocktail10,base8,user_type35,0,134.0
20150121,cocktail10,base8,user_type3,0,47.0
20150205,cocktail10,base8,user_type8,1,28.0
20150723,cocktail10,base8,user_type8,1,123.0
20150924,cocktail10,base8,user_type8,1,47.0
20160104,cocktail10,base8,user_type8,1,23.0
20160324,cocktail10,base8,user_type8,1,891.0
20160428,cocktail10,base8,user_type8,1,424.0
20170828,cocktail10,base8,user_type0,1,21.0
20171010,cocktail10,base8,user_type0,1,18.0
20180312,cocktail10,base8,user_type0,1,546.0
20180326,cocktail10,base8,user_type0,1,11.0
20180521,cocktail10,base8,user_type0,1,126.0
20150921,cocktail10,base40,user_type10,1,224.0
20150205,cocktail10,base33,user_type8,1,17.0
20150612,cocktail10,base11,user_type6,1,61.0
20150918,cocktail10,base11,user_type12,0,62.0
20160707,cocktail10,base11,user_type12,0,44.0
20180716,cocktail10,base11,user_type12,0,45.0
20181226,cocktail10,base11,user_type12,0,29.0
20150723,cocktail10,base68,user_type8,1,17.0
20170828,cocktail10,base68,user_type0,1,30.0
20171010,cocktail10,base68,user_type0,1,18.0
20171211,cocktail10,base68,user_type0,1,36.0
20180119,cocktail10,base68,user_type0,1,31.0
20160722,cocktail10,base48,user_type8,1,53.0
20160330,cocktail10,base35,user_type12,0,72.0
20160531,cocktail10,base88,user_type18,1,19.0
20150413,cocktail10,base1,user_type14,0,131.0
20150421,cocktail10,base1,user_type14,0,1919.0
20150430,cocktail10,base1,user_type14,0,424.0
20150723,cocktail10,base1,user_type8,1,33.0
20151001,cocktail10,base1,user_type10,1,124.0
20160120,cocktail10,base1,user_type12,0,91.0
20160323,cocktail10,base1,user_type12,0,12.0
20160324,cocktail10,base1,user_type8,1,114.0
20160428,cocktail10,base1,user_type8,1,244.0
20160722,cocktail10,base1,user_type12,0,111.0
20170117,cocktail10,base1,user_type12,0,48.0
20171124,cocktail10,base1,user_type12,0,14.0
20180711,cocktail10,base1,user_type12,0,40.0
20151012,cocktail10,base24,user_type10,1,77.0
20160303,cocktail10,base24,user_type12,0,13.0
20160722,cocktail10,base24,user_type12,0,28.0
20160913,cocktail10,base24,user_type0,1,17.0
20161114,cocktail10,base24,user_type0,1,26.0
20170124,cocktail10,base24,user_type0,1,774.0
20150106,cocktail10,base3,user_type0,1,314.0
20150126,cocktail10,base3,user_type0,1,244.0
20150327,cocktail10,base3,user_type8,1,738.0
20150403,cocktail10,base3,user_type8,1,1208.0
20150406,cocktail10,base3,user_type0,1,740.0
20150427,cocktail10,base3,user_type0,1,4080.0
20150511,cocktail10,base3,user_type0,1,1946.0
20150522,cocktail10,base3,user_type0,1,487.0
20150716,cocktail10,base3,user_type0,1,2214.0
20150723,cocktail10,base3,user_type8,1,66.0
20150806,cocktail10,base3,user_type0,1,866.0
20150820,cocktail10,base3,user_type8,1,14.0
20150910,cocktail10,base3,user_type0,1,587.0
20150917,cocktail10,base3,user_type0,1,1630.0
20151022,cocktail10,base3,user_type0,1,1337.0
20151119,cocktail10,base3,user_type0,1,3469.0
20151222,cocktail10,base3,user_type0,1,757.0
20160128,cocktail10,base3,user_type8,1,124.0
20160202,cocktail10,base3,user_type0,1,470.0
20160216,cocktail10,base3,user_type0,1,225.0
20160308,cocktail10,base3,user_type0,1,646.0
20160322,cocktail10,base3,user_type0,1,594.0
20160324,cocktail10,base3,user_type8,1,195.0
20160412,cocktail10,base3,user_type0,1,1041.0
20160426,cocktail10,base3,user_type0,1,724.0
20160428,cocktail10,base3,user_type8,1,302.0
20160504,cocktail10,base3,user_type8,1,316.0
20160608,cocktail10,base3,user_type8,1,255.0
20160628,cocktail10,base3,user_type0,1,1102.0
20161004,cocktail10,base3,user_type0,1,553.0
20161011,cocktail10,base3,user_type0,1,1783.0
20161025,cocktail10,base3,user_type0,1,182.0
20161101,cocktail10,base3,user_type0,1,1254.0
20161114,cocktail10,base3,user_type0,1,391.0
20170125,cocktail10,base3,user_type0,1,182.0
20170410,cocktail10,base3,user_type0,1,276.0
20170417,cocktail10,base3,user_type0,1,376.0
20170605,cocktail10,base3,user_type0,1,349.0
20170717,cocktail10,base3,user_type0,1,178.0
20170724,cocktail10,base3,user_type0,1,178.0
20170821,cocktail10,base3,user_type0,1,214.0
20170828,cocktail10,base3,user_type0,1,42.0
20171010,cocktail10,base3,user_type0,1,42.0
20171016,cocktail10,base3,user_type0,1,1467.0
20171106,cocktail10,base3,user_type0,1,305.0
20171127,cocktail10,base3,user_type0,1,1424.0
20171204,cocktail10,base3,user_type0,1,213.0
20171218,cocktail10,base3,user_type0,1,439.0
20180108,cocktail10,base3,user_type0,1,344.0
20180129,cocktail10,base3,user_type0,1,326.0
20180305,cocktail10,base3,user_type0,1,666.0
20180402,cocktail10,base3,user_type0,1,660.0
20150616,cocktail10,base56,user_type6,1,111.0
20160330,cocktail10,base74,user_type12,0,98.0
20180108,cocktail10,base74,user_type0,1,273.0
20180129,cocktail10,base74,user_type0,1,221.0
20180305,cocktail10,base74,user_type0,1,607.0
20180402,cocktail10,base74,user_type0,1,361.0
20150107,cocktail10,base0,user_type0,1,1241.0
20150108,cocktail10,base0,user_type0,1,26.0
20150112,cocktail10,base0,user_type0,1,441.0
